,Date.Sampled,Address,X1st.Draw,X2nd.Draw,X3rd.Draw,X4th.Draw,X5th.Draw,X6th.Draw,X7th.Draw,X8th.Draw,X9th.Draw,X10th.Draw,X11th.Draw,PIN,Township Code,Neighborhood Code,Sale Price,Age,ZIP,Longitude,Latitude,Tract Median Income
564,11/10/2020,29XX N MELVINA AVE,7.6,10.1,10.7,10.0,9.97,20.0,21.4,20.4,20.2,27.0,,13-29-116-034-0000,71.0,71200.0,,81.0,60634-5005,-87.7812554706299,41.9334372794437,61383.0
565,7/30/2021,29XX N NORA AVE,6.1,7.7,8.4,7.8,16.0,12.0,10.0,17.0,13.0,8.2,,13-30-138-001-0000,71.0,71200.0,,64.0,60634-4723,-87.8017554770835,41.9342958051958,51071.0
566,8/7/2019,29XX N RACINE ,6.98,6.94,6.6,18.8,22.2,21.3,21.0,22.1,19.7,18.5,15.8,,,,,,,,,
567,11/15/2021,29XX N RACINE AVE,2.36,7.13,9.92,8.11,9.03,10.5,9.76,8.86,9.08,8.98,6.07,14-29-119-038-0000,73.0,73150.0,,126.0,60657-4235,-87.6591645780123,41.9354315606993,143667.0
568,9/21/2021,29XX N RICHMOND ST,9.31,10.4,11.4,11.3,11.5,11.4,14.3,23.2,27.6,28.8,16.5,13-25-123-042-0000,77.0,77150.0,380000.0,116.0,60618-7717,-87.7017120852107,41.9342887824228,64569.0
569,10/5/2021,29XX N SACRAMENTO AVE**,175.0,121.0,111.0,65.9,52.2,42.2,39.4,38.2,34.6,43.5,15.0,,,,,,,,,
570,11/29/2021,29XX N SACRAMENTO AVE**,33.8,28.3,16.8,26.3,24.6,18.5,16.9,17.6,18.3,19.5,5.11,,,,,,,,,
571,1/6/2020,29XX N SPAULDING AVE,2.87,2.29,1.92,1.55,1.57,1.67,2.5,4.1,4.78,4.68,1.51,13-26-220-010-0000,71.0,71070.0,,26.0,60618-7506,-87.7095910203872,41.9349529408692,59408.0
572,2/1/2022,29XX N TALMAN AVE,4.1,2.7,2.5,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.6,13-25-217-046-0000,77.0,77150.0,,122.0,60618-7815,-87.6943654669796,41.9341733247218,72366.0
573,6/28/2019,29XX N TROY ,3.66,5.23,8.14,9.21,9.46,10.9,11.0,10.6,10.6,10.3,3.04,,,,,,,,,
574,10/15/2016,29XX N TROY ST,5.43,4.9,5.44,8.91,21.4,20.6,20.3,19.7,17.9,16.8,18.8,13-25-119-041-0000,77.0,77150.0,,58.0,60618-7615,-87.7066126310161,41.9341240346411,64569.0
575,11/13/2019,29XX N WASHTENAW ,5.58,11.0,11.8,13.8,12.6,11.1,11.6,12.5,10.3,8.43,4.24,,,,,,,,,
576,10/10/2018,29XX S BONAPARTE AVE,19.8,14.9,13.7,9.66,8.59,8.27,7.04,8.7,8.87,7.71,5.34,,,,,,,,,
577,7/23/2021,29XX S HAYNES CT,20.0,18.0,24.0,30.0,29.0,26.0,24.0,23.0,21.0,19.0,,17-29-326-018-0000,76.0,76050.0,,6.0,60608-5609,-87.6576589747122,41.8406714181724,35523.0
578,10/7/2019,29XX W 39TH PL,10.1,10.5,10.1,9.73,8.1,9.64,10.4,8.56,6.09,5.17,4.46,19-01-106-018-0000,72.0,72040.0,,97.0,60632-1803,-87.6977444689552,41.8215697757423,39706.0
579,12/16/2021,29XX W BALMORAL AVE,4.95,4.13,12.8,17.7,17.6,17.8,16.1,14.7,14.1,13.0,10.0,13-12-110-059-0000,71.0,71042.0,,69.0,60625-3902,-87.7031443889499,41.9797075134569,90250.0
580,9/15/2018,29XX W BELDEN AVE,9.12,8.79,21.3,19.3,19.6,16.3,15.9,15.1,15.4,15.9,2.3,13-36-107-012-0000,77.0,77030.0,,119.0,60647-2918,-87.7009173003787,41.9229705795949,56725.0
581,12/28/2018,29XX W BIRCHWOOD ,4.56,4.97,5.16,6.35,6.28,6.14,6.26,6.13,5.85,5.96,8.04,,,,,,,,,
582,10/6/2016,29XX W CATALPA AVE**,2.04,3.01,3.27,3.28,4.08,5.11,3.48,5.32,9.07,9.91,9.59,,,,,,,,,
583,2/24/2017,29XX W CATALPA AVE**,1.47,2.48,3.72,3.92,3.79,3.82,4.2,9.89,13.8,14.7,15.6,,,,,,,,,
584,7/8/2019,29XX W EASTWOOD ,9.56,8.85,17.8,28.0,29.0,27.9,27.2,25.6,23.6,21.3,15.8,,,,,,,,,
585,8/15/2019,29XX W GIDDINGS ST,9.85,9.77,10.2,10.3,10.5,10.9,10.7,26.5,34.1,35.2,6.9,13-13-105-016-0000,71.0,71110.0,,104.0,60625-3712,-87.7016917055139,41.9678571062426,71366.0
586,12/15/2021,29XX W GIDDINGS ST,16.0,17.0,18.0,18.0,27.0,34.0,45.0,47.0,47.0,48.0,36.0,13-13-105-011-0000,71.0,71110.0,,110.0,60625-3712,-87.7022432831862,41.9678526885802,71366.0
587,9/22/2021,29XX W LELAND AVE,8.34,12.3,11.7,10.8,9.96,8.81,7.72,6.69,5.75,4.31,3.39,13-13-109-010-0000,71.0,71110.0,,99.0,60625-3715,-87.7021598937918,41.9664193652947,71366.0
588,4/1/2019,29XX W LUNT ,5.78,5.54,5.36,5.39,5.66,7.92,10.6,11.3,11.1,11.9,10.4,,,,,,,,,
589,3/24/2022,29XX W PRATT BLVD,5.6,6.5,7.1,7.9,7.4,7.3,13.0,15.0,15.0,14.0,13.0,10-36-303-003-0000,75.0,75040.0,,70.0,60645-4277,-87.704206901869,42.0044809861665,41308.0
590,3/7/2019,29XX W RASCHER ,9.02,7.21,5.05,9.49,10.5,10.9,12.0,13.6,13.2,17.1,15.8,,,,,,,,,
591,10/20/2021,2XX E 87TH ST,5.01,5.88,5.53,4.48,4.07,8.12,17.8,19.9,19.1,15.6,2.51,20-34-321-033-0000,70.0,70111.0,,62.0,60619-6040,-87.6189387529911,41.7366968715964,53594.0
592,9/5/2019,2XX E 90TH PL,3.71,4.07,4.61,4.7,5.56,10.8,14.1,14.5,14.6,14.0,3.93,25-03-122-040-0000,70.0,70111.0,,62.0,60619-7336,-87.6181712754118,41.7302924727444,71417.0
593,3/10/2022,30XX E 79TH PL,10.2,20.0,19.6,16.0,14.9,12.3,10.4,7.56,5.68,5.22,4.92,21-31-205-007-0000,70.0,70100.0,,109.0,60617-1434,-87.5508850349459,41.7507735598922,35000.0
594,7/28/2021,30XX N CHRISTIANA AVE,21.4,19.4,27.4,26.7,25.6,22.6,23.0,22.5,21.8,21.6,,13-26-210-030-0000,71.0,71070.0,,132.0,60618-6817,-87.7115488963273,41.9368609135672,66994.0
595,7/2/2019,30XX N FRANCISCO ,2.85,4.48,5.31,6.65,7.38,9.14,10.9,14.2,16.5,15.5,15.0,,,,,,,,,
596,11/18/2021,30XX N KENNETH AVE,6.3,18.0,6.9,7.1,7.0,7.1,6.8,21.0,20.0,15.0,16.0,13-27-114-018-0000,71.0,71120.0,,94.0,60641-5305,-87.7377996982483,41.9355971718237,41131.0
597,11/15/2019,30XX N LEAVEITT AVE,2.83,2.82,3.03,3.32,3.46,3.82,4.13,4.52,4.48,4.14,3.82,,,,,,,,,
598,1/25/2022,30XX N LINDER AVE,5.61,7.02,5.79,5.71,6.39,5.55,5.08,3.96,3.06,2.6,1.03,13-28-109-040-0000,71.0,71260.0,,92.0,60641-4813,-87.7642750109217,41.9350847915677,55069.0
599,1/17/2020,30XX N LOWELL AVE,6.81,8.13,9.89,8.09,8.24,12.0,22.0,21.0,28.0,31.5,10.6,13-27-208-029-0000,71.0,71120.0,,93.0,60641-5312,-87.7362289165326,41.9361019917216,41131.0
600,8/3/2021,30XX N MANGO AVE,5.06,2.09,4.33,4.33,4.49,8.8,7.32,6.02,5.9,6.86,3.94,13-29-213-005-0000,71.0,71200.0,,93.0,60634-5217,-87.76971274429,41.9362445801248,51421.0
601,11/8/2019,30XX N OKETO ,5.57,7.37,12.4,13.8,14.5,14.4,14.5,15.8,15.2,12.1,11.6,,,,,,,,,
602,8/26/2021,30XX N WHIPPLE AVE,6.63,17.5,20.7,27.3,27.6,26.0,24.7,23.1,20.5,20.4,12.9,,,,,,,,,
603,8/14/2018,30XX S FARRELL ST,4.7,4.94,5.62,7.46,12.4,15.6,15.2,14.1,14.0,10.8,5.26,17-29-424-045-0000,76.0,76050.0,,148.0,60608-5801,-87.650739136167,41.838487454917,36005.0
604,5/31/2018,30XX W BELDEN AVE,26.5,14.7,7.33,6.8,5.91,5.77,5.21,5.12,4.82,4.51,3.33,13-36-104-012-0000,77.0,77030.0,,122.0,60647-2804,-87.7032725883943,41.9235419480562,91354.0
605,2/5/2020,30XX W CHASE AVE,21.8,17.4,15.4,15.3,20.7,28.2,28.5,26.2,24.3,16.8,20.5,10-25-326-010-0000,75.0,75010.0,,27.0,60645-1123,-87.7055417646269,42.0134957161205,66831.0
606,3/21/2019,30XX W DIVERSEY ,25.2,32.0,32.2,40.0,94.8,88.0,99.6,98.8,101.0,99.6,89.4,,,,,,,,,
607,2/22/2017,30XX W EASTWOOD AVE,2.55,3.4,3.04,2.82,,,,,,,2.85,13-13-113-009-0000,71.0,71081.0,,100.0,60625-3729,-87.7046547636161,41.9653579694831,71366.0
608,6/2/2021,30XX W FULTON BLVD,5.5,7.71,16.4,33.0,18.8,16.7,13.7,12.1,11.2,11.2,,,,,,,,,,
609,9/18/2017,30XX W WARREN BLVD,7.53,13.3,13.3,12.5,11.6,10.5,10.1,9.0,9.69,13.7,15.0,16-12-329-024-0000,77.0,77102.0,,132.0,60612-1815,-87.7015370845313,41.881684267688,22109.0
610,12/17/2021,31XX N BERNARD ST,1.71,2.97,3.18,3.5,3.08,6.04,8.64,9.91,10.1,9.01,6.94,13-26-203-013-0000,71.0,71070.0,,94.0,60618-6714,-87.7133308494228,41.9383304793818,66994.0
611,12/6/2021,31XX N CLIFTON AVE,5.1,6.9,6.7,9.0,13.0,14.0,16.0,19.0,25.0,25.0,4.4,14-29-201-011-0000,73.0,73084.0,,137.0,60657-3374,-87.6573757066429,41.9391122762826,128750.0
612,10/1/2019,31XX N OCONTO AVE,4.4,5.53,5.4,5.36,5.39,5.2,4.05,9.25,19.8,24.0,3.58,12-25-207-027-0000,71.0,71371.0,,68.0,60707-1232,-87.8075664875448,41.9366245394537,63438.0
613,9/15/2016,31XX N OSCEOLA AVE,2.89,2.19,3.75,3.34,3.21,3.38,2.97,3.83,5.1,11.1,12.9,12-25-202-044-0000,71.0,71371.0,,18.0,60707-1208,-87.8131702459437,41.9366191826826,63438.0
614,12/7/2019,31XX N RICHMOND ST,7.92,10.1,10.8,11.7,12.5,13.9,16.7,19.7,20.2,19.7,10.8,13-25-109-002-0000,77.0,77150.0,,126.0,60618-7029,-87.7011154146994,41.9382712184602,64569.0
615,11/9/2018,31XX N SEMINARY AVE,9.79,10.1,9.24,15.9,14.0,13.3,16.0,9.35,5.11,4.64,3.8,14-29-202-011-0000,73.0,73084.0,,132.0,60657-3308,-87.6561586988863,41.9390952143015,128750.0
616,10/28/2019,31XX N ST LOUIS ,7.34,15.8,35.7,33.7,19.6,16.7,16.2,17.5,16.2,15.2,7.47,,,,,,,,,
617,9/22/2018,31XX S KEDVALE AVE,12.1,20.6,24.8,24.1,22.6,12.2,21.7,29.5,33.0,22.2,20.0,16-34-201-025-0000,77.0,77115.0,,108.0,60623-4821,-87.7283336359897,41.8363495374208,39401.0
618,3/9/2020,31XX S PULASKI RD,8.33,19.4,21.7,17.3,14.5,13.4,13.7,9.77,8.23,13.2,3.21,16-35-100-013-0000,77.0,77115.0,170901.0,112.0,60623-4918,-87.7239666627118,41.8355542718346,39401.0
619,8/29/2019,31XX W 103RD ST,9.42,9.61,11.0,28.6,11.0,10.9,16.9,43.8,31.3,25.3,11.7,24-13-101-053-0000,72.0,72423.0,200000.0,63.0,60655-2009,-87.6999485274365,41.705917213338,91924.0
620,11/5/2016,31XX W 103RD ST,5.42,7.0,7.52,7.67,8.3,20.2,21.4,19.6,17.6,18.8,16.4,24-13-101-050-0000,72.0,72423.0,,67.0,60655-2009,-87.6995775454817,41.7059214930948,91924.0
621,2/24/2020,31XX W JARLATH ST,10.2,10.1,24.4,27.9,32.1,23.4,24.5,24.6,20.4,17.1,2.95,10-25-330-011-0000,75.0,75010.0,,67.0,60645-1129,-87.7076911919441,42.0125414853306,66831.0
622,6/17/2019,32XX N ALBANY ,4.27,6.14,7.16,13.2,14.0,11.6,9.96,8.56,6.4,6.88,5.88,,,,,,,,,
623,9/10/2021,32XX N AVERS AVE,8.02,8.28,7.06,7.02,7.67,8.42,12.3,15.8,70.0,21.0,23.6,13-23-328-030-0000,71.0,71070.0,,62.0,60618-5201,-87.7231806467924,41.940152592909,60745.0
624,10/8/2019,32XX N NOTTINGHAM AVE,4.9,6.86,7.12,6.35,6.38,7.04,10.1,14.0,15.6,23.4,6.26,13-19-328-006-0000,71.0,71140.0,,71.0,60634-4511,-87.8039560109609,41.9392941085136,75339.0
625,9/1/2021,32XX N OKETO AVE,9.4,9.4,9.7,9.9,11.0,13.0,15.0,15.0,15.0,13.0,,12-24-427-017-0000,71.0,71371.0,305000.0,59.0,60634-3441,-87.8118212307536,41.9386846877845,67571.0
626,1/15/2020,32XX N PLAINFIELD AVE,3.68,4.04,3.22,2.96,3.51,3.75,6.98,7.27,9.62,11.0,1.27,12-23-424-019-0000,71.0,71371.0,,91.0,60634-2838,-87.8340229749336,41.9388078648046,72574.0
627,11/18/2017,32XX S CALUMET AVE,9.54,14.1,17.4,18.1,19.0,18.8,19.7,19.6,19.7,,20.0,17-34-113-035-0000,76.0,76041.0,,26.0,60616-3931,-87.6178728204284,41.8362663116345,19375.0
628,10/30/2019,32XX S CARPENTER,7.17,10.6,9.69,9.29,8.4,8.53,14.8,17.9,17.8,15.1,3.31,,,,,,,,,
629,7/16/2016,32XX S CARPENTER ST,4.76,6.95,8.5,9.83,11.0,12.0,13.1,19.2,25.3,24.2,14.1,17-32-217-052-0000,76.0,76050.0,380000.0,142.0,60608-6513,-87.6526405717387,41.835111528271,50982.0
630,8/10/2018,32XX S LITUANICA AVE,12.4,13.7,7.35,5.98,5.63,5.7,5.45,5.4,5.35,5.35,5.16,17-32-214-005-0000,76.0,76050.0,,94.0,60608-6624,-87.6482874787662,41.8360114769093,55018.0
631,8/27/2019,32XX S LOWE AVE,14.0,30.8,24.4,13.0,10.6,17.8,24.7,23.0,13.0,10.1,9.82,17-33-111-015-0000,76.0,76030.0,680000.0,3.0,60616-3407,-87.6422042430661,41.8351945521874,50595.0
632,3/29/2019,32XX S UNION ,7.41,6.82,10.6,10.0,12.9,15.4,15.5,12.9,10.8,9.89,6.66,,,,,,,,,
633,12/10/2021,32XX S UNION AVE,11.1,13.8,11.2,9.46,9.59,9.04,9.09,9.02,8.17,6.54,3.52,17-33-110-013-0000,76.0,76030.0,,127.0,60616-3409,-87.6434238312635,41.8353148514696,50595.0
634,10/27/2019,32XX W 112TH PL,3.55,5.99,5.19,5.35,5.61,5.55,5.54,6.84,14.7,19.8,17.3,24-23-212-034-0000,72.0,72423.0,,71.0,60655-2716,-87.7027610000324,41.6884975826719,85798.0
635,9/13/2021,32XX W 84TH PL,3.8,4.04,4.04,7.08,8.78,9.79,10.5,11.2,11.7,10.6,,19-35-415-054-0000,72.0,72200.0,,69.0,60652-3306,-87.7035220516014,41.7394710661268,68935.0
636,5/18/2019,32XX W ARDMORE ,6.32,10.6,13.7,20.6,13.4,16.7,16.7,16.1,17.3,16.0,12.6,,,,,,,,,
637,1/30/2020,33XX N KILPATRICK AVE,3.75,4.99,4.99,4.78,5.32,6.76,5.67,4.37,3.96,3.79,1.75,13-22-314-001-0000,71.0,71120.0,,97.0,60641-4433,-87.7436725147301,41.9423791725745,55125.0
638,8/17/2019,33XX N NEVA ,3.68,4.4,6.21,7.14,8.25,15.0,18.9,18.8,21.8,22.4,19.7,,,,,,,,,
639,12/1/2021,33XX N NEWLAND AVE,5.2,6.2,7.3,7.3,7.6,7.8,8.8,9.9,12.0,12.0,5.5,13-19-322-024-0000,71.0,71140.0,,71.0,60634-3757,-87.7998483032626,41.9409960119212,75339.0
640,5/28/2019,33XX N ODELL ,3.46,4.36,4.57,4.67,4.82,4.93,5.0,5.04,4.48,4.12,3.27,,,,,,,,,
641,3/18/2020,33XX N OLCOTT AVE,4.19,5.41,5.46,5.19,8.01,13.5,12.8,11.6,10.7,7.46,2.74,12-24-417-012-0000,71.0,71371.0,250000.0,61.0,60634-3339,-87.8146584627976,41.9408574852401,67571.0
642,9/16/2019,33XX N PACIFIC ,8.1,8.9,10.0,11.0,17.0,16.0,18.0,18.0,20.0,25.0,15.0,,,,,,,,,
643,9/20/2021,33XX N PLAINFIELD AVE,7.97,10.3,17.4,25.1,22.6,21.2,19.5,19.9,20.0,21.4,20.1,12-23-418-014-0000,71.0,71371.0,,47.0,60634-2841,-87.8333928795791,41.9401546765781,72574.0
644,3/2/2022,33XX N PULASKI RD,1.37,1.88,2.82,1.75,1.44,1.4,1.07,0.5,0.5,0.5,,13-23-317-008-0000,71.0,71070.0,,118.0,60641-4011,-87.7269227978533,41.9421405861719,60745.0
645,3/7/2019,33XX N RIDGEWAY AVE,3.26,4.24,5.28,5.1,4.95,4.73,13.1,14.8,10.8,8.91,8.41,13-23-321-035-0000,71.0,71070.0,705000.0,9.0,60618-5218,-87.721486418589,41.9413217946685,60745.0
646,5/18/2021,33XX S CALUMET AVE,13.4,33.6,36.7,39.5,40.6,37.2,31.9,25.2,19.0,13.8,,17-34-122-120-0000,76.0,76041.0,,25.0,60616-3934,-87.6185240979564,41.833843503686,19375.0
647,3/21/2022,33XX S LOWE AVE,9.4,18.0,21.0,20.0,17.0,15.0,13.0,11.0,9.4,7.6,5.7,17-33-120-042-0000,76.0,76030.0,,117.0,60616-3421,-87.6428808844072,41.8342154857198,50595.0
648,9/27/2021,33XX S MAY ST,8.8,19.0,19.0,7.9,7.9,12.0,13.0,12.0,11.0,14.0,8.2,17-32-216-124-0000,76.0,76050.0,,132.0,60608-6413,-87.6543292075215,41.8332667536592,50982.0
649,5/14/2019,33XX S PAULINA ST,4.27,4.82,4.73,4.46,5.09,5.02,5.36,5.37,5.49,5.67,17.4,17-31-222-010-0000,76.0,76060.0,,132.0,60608-6243,-87.6676895311766,41.8324400338527,44861.0
650,6/24/2019,33XX W ADAMS ,9.43,12.5,20.4,10.8,14.6,25.0,17.1,14.6,14.4,15.6,23.4,,,,,,,,,
651,9/9/2016,34XX N AVERS AVE,3.98,2.36,2.88,6.44,5.63,5.02,4.15,3.92,3.06,2.76,,13-23-311-025-0000,71.0,71070.0,,104.0,60618-5214,-87.7240069285101,41.9438614698344,60745.0
652,5/31/2017,34XX N HAMILTON AVE,0.5,13.6,1.3,3.4,2.66,2.75,2.26,0.5,0.5,0.5,0.5,14-19-312-024-0000,73.0,73070.0,,27.0,60618-6119,-87.682479922961,41.9445219162496,116000.0
653,8/5/2019,34XX N KILBOURN ,4.42,5.05,5.58,9.78,18.7,20.9,20.2,18.7,15.6,13.4,13.1,,,,,,,,,
654,9/15/2018,34XX N KILDARE AVE,13.0,16.4,17.4,19.7,21.4,30.0,28.9,29.8,30.3,29.0,18.7,13-22-411-021-0000,71.0,71070.0,,106.0,60641-3831,-87.7343742676367,41.9444195483697,47931.0
655,1/26/2017,34XX N KILDARE AVE,15.6,45.6,40.0,43.8,42.5,37.8,33.3,26.6,25.3,22.2,21.2,13-22-410-038-0000,71.0,71070.0,,104.0,60641-3830,-87.7350412107915,41.9429599690052,62250.0
656,8/1/2021,34XX N NEVA AVE,7.39,4.94,5.44,6.4,8.96,11.2,11.0,12.2,13.6,14.1,21.4,13-19-310-010-0000,71.0,71140.0,,69.0,60634-3610,-87.8053121442629,41.9425234708566,75339.0
657,3/11/2017,34XX N OPAL AVE,7.11,9.32,12.9,23.9,30.0,19.5,17.8,12.0,14.7,13.8,3.68,12-24-311-008-0000,71.0,71371.0,,73.0,60634-3046,-87.8224585205162,41.9423941581805,73133.0
658,9/13/2018,34XX N PACIFIC AVE*******,12.2,12.5,20.8,18.2,35.4,27.0,26.6,28.3,30.2,28.0,26.6,,,,,,,,,
659,11/21/2018,34XX N PACIFIC AVE*******,14.2,14.6,15.4,16.0,16.3,20.9,26.0,26.5,27.3,25.0,18.2,,,,,,,,,
660,8/24/2017,34XX N PACIFIC AVE*******,14.6,17.4,17.5,24.3,22.1,26.4,29.9,28.5,28.7,28.2,25.3,,,,,,,,,
661,3/25/2019,34XX N PACIFIC AVE*******,11.0,11.0,10.0,11.0,12.0,13.0,13.0,13.0,15.0,13.0,11.0,,,,,,,,,
662,3/6/2018,34XX N PACIFIC AVE*******,11.1,13.2,14.4,13.3,13.6,13.8,16.6,19.6,23.2,23.4,16.4,,,,,,,,,
663,12/17/2018,34XX N PACIFIC AVE*******,4.76,4.1,4.86,5.74,10.5,11.0,19.1,22.4,21.7,21.7,15.4,,,,,,,,,
664,5/20/2017,34XX N PACIFIC AVE*******,11.8,16.5,19.2,35.9,30.7,22.6,26.7,28.4,28.0,25.4,21.5,,,,,,,,,
665,12/19/2019,34XX N PANAMA AVE,18.0,23.0,24.1,24.8,24.6,23.9,23.6,22.5,21.8,21.4,14.9,12-23-414-032-0000,71.0,71371.0,,77.0,60634-2923,-87.8292634278495,41.9412335132986,72574.0
666,9/30/2019,34XX N TRIPP AVE,9.36,11.6,13.7,14.5,15.3,14.0,14.5,17.9,22.0,23.2,23.1,13-22-411-055-0000,71.0,71070.0,,96.0,60641-3836,-87.7338205860273,41.9433569104441,47931.0
667,10/1/2021,34XX N TRIPP AVE,7.1,8.52,8.97,9.18,9.14,9.3,8.72,14.3,19.8,22.5,24.6,13-22-412-021-0000,71.0,71070.0,340000.0,101.0,60641-3837,-87.7331097040899,41.9431192758888,47931.0
668,6/9/2021,34XX N TRIPP AVE,5.33,6.23,6.86,7.1,7.28,7.72,7.19,10.9,14.7,16.5,,13-22-411-057-0000,71.0,71070.0,,103.0,60641-3836,-87.7338163505035,41.9431923051686,47931.0
669,1/31/2020,34XX S ABERDEEN ST,3.92,4.2,3.41,3.42,4.04,10.2,11.2,4.73,8.98,9.07,1.29,17-32-216-180-0000,76.0,76050.0,,95.0,60608-6511,-87.6537875610234,41.8323183142242,50982.0
670,2/28/2022,34XX S HERMITAGE AVE,8.7,8.3,8.3,7.6,5.4,4.9,4.6,4.5,4.0,3.9,3.9,17-31-227-031-0000,76.0,76060.0,,132.0,60608-6235,-87.6695437843774,41.8313253959381,44861.0
671,6/4/2021,34XX S PAULINA ST,3.28,5.6,6.22,9.16,9.62,9.08,8.42,8.51,7.54,7.41,,17-31-228-021-0000,76.0,76060.0,,142.0,60608-6212,-87.6683430066346,41.8321128188111,44861.0
672,12/20/2016,34XX S UNION AVE**,6.62,7.45,7.42,6.86,6.27,6.23,6.03,7.08,12.0,14.9,9.94,,,,,,,,,
673,8/18/2016,34XX S UNION AVE**,7.66,7.64,7.3,7.3,7.05,6.94,8.12,10.9,13.6,,,,,,,,,,,
674,9/25/2019,34XX W 115TH ST,12.8,15.4,16.9,15.8,18.5,22.6,24.9,29.1,29.0,29.9,28.7,24-23-401-009-0000,72.0,72423.0,,84.0,60655-3601,-87.7069432239736,41.6839052146968,85798.0
675,6/19/2019,34XX W 116TH ST,5.18,8.91,11.8,10.0,13.4,29.6,33.2,28.4,27.8,28.4,10.5,24-23-405-015-0000,72.0,72423.0,,86.0,60655-3626,-87.7061415065,41.6820895774005,85798.0
676,11/13/2017,34XX W 66TH PL,4.83,6.05,12.6,15.7,17.6,19.2,20.7,21.3,20.8,18.2,12.6,19-23-225-029-0000,72.0,72110.0,,97.0,60629-3410,-87.7087337279464,41.7727793255372,39137.0
677,4/1/2021,34XX W 82ND PL,8.11,11.9,20.2,247.0,31.8,41.2,48.6,48.2,43.5,42.3,,19-35-223-013-0000,72.0,72200.0,,72.0,60652-2503,-87.7077824983412,41.7430583270827,68241.0
678,8/17/2021,34XX W BEACH AVE,4.76,5.53,6.75,6.11,6.01,6.0,6.52,8.42,10.7,14.5,16.6,16-02-213-002-0000,77.0,77020.0,,117.0,60651-2332,-87.7140056376545,41.9070405010603,43438.0
679,1/25/2022,34XX W BEACH AVE,2.2,3.4,4.0,4.1,4.0,5.1,9.6,16.0,13.0,11.0,11.0,16-02-209-039-0000,77.0,77020.0,,117.0,60651-2331,-87.712877550452,41.907571730143,43438.0
680,8/16/2021,34XX W HIRSCH ST,6.21,7.97,8.75,8.36,7.87,8.67,14.1,18.9,22.4,24.7,21.7,16-02-217-020-0000,77.0,77020.0,,122.0,60651-2315,-87.7122261759104,41.9061544909956,43438.0
681,3/9/2020,34XX W MEDILL AVE,5.58,8.21,21.6,27.5,26.8,20.9,17.2,13.1,14.3,10.6,2.91,13-35-205-006-0000,71.0,71180.0,,114.0,60647-2421,-87.7129561861716,41.9234736073899,55194.0
682,2/13/2020,34XX W MELROSE ST,12.3,19.4,21.9,20.9,19.2,18.0,15.9,14.6,17.7,23.6,7.14,13-23-409-019-0000,71.0,71070.0,,118.0,60618-5475,-87.7143374388566,41.9399058341246,60745.0
683,10/7/2021,34XX W MONROE ST,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,16-14-205-017-0000,77.0,77102.0,,110.0,60624-2906,-87.7117286224145,41.8792237666506,20759.0
684,8/4/2021,34XX W WRIGHTWOOD AVE,7.3,9.12,17.0,16.0,17.8,18.6,7.1,14.4,14.1,,13.1,13-26-412-022-0000,71.0,71070.0,,127.0,60647-1218,-87.7136532088201,41.9285832923923,46276.0
685,12/16/2019,34XX W WRIGHTWOOD AVE,4.85,4.24,4.35,4.04,4.21,9.06,13.6,19.2,16.2,10.1,1.58,13-26-412-027-0000,71.0,71070.0,,132.0,60647-1218,-87.7129895176886,41.9285920086284,46276.0
686,8/22/2019,35XX N DAMEN AVE,23.8,11.4,10.5,26.3,29.6,33.7,34.2,30.8,23.7,17.9,3.42,14-19-307-035-0000,73.0,73070.0,,82.0,60618-6108,-87.6788751190004,41.9457766210177,116000.0
687,7/20/2018,35XX N KOLMAR AVE,8.14,9.82,10.4,10.9,10.8,17.6,20.6,22.1,21.3,20.4,26.9,13-22-304-038-0000,71.0,71120.0,,17.0,60641-3824,-87.7412541482886,41.9449299930718,62250.0
688,2/27/2019,35XX N KOLMAR AVE,19.1,3.96,3.88,3.88,4.07,10.0,14.1,13.2,13.9,16.8,8.26,13-22-305-011-0000,71.0,71120.0,,94.0,60641-3825,-87.7405599531553,41.9453507230807,62250.0
689,10/25/2021,35XX N LEAVEITT ST,11.0,12.0,23.0,28.0,26.0,25.0,25.0,24.0,26.0,32.0,32.0,,,,,,,,,
690,6/6/2019,35XX N LOWELL ,5.8,8.5,30.9,38.2,25.1,20.6,18.7,16.6,21.2,20.4,7.88,,,,,,,,,
691,1/21/2020,35XX N ORIOLE AVE,2.28,3.67,10.5,8.09,7.1,9.26,11.6,10.3,10.3,9.06,5.38,12-24-307-049-0000,71.0,71371.0,,87.0,60634-3738,-87.8170781793357,41.943502810264,67571.0
692,10/26/2019,35XX N OZARK AVE,1.65,2.92,2.47,1.83,1.9,3.44,5.99,12.3,11.8,8.99,2.99,12-24-304-044-0000,71.0,71371.0,,62.0,60634-3033,-87.8207466366224,41.943326889784,73133.0
693,1/31/2020,35XX N SEELEY AVE,1.65,2.52,0.97,2.76,2.88,4.89,14.6,18.4,16.5,14.7,1.84,14-19-307-012-0000,73.0,73070.0,,122.0,60618-6115,-87.6794013429885,41.9461823869006,116000.0
694,8/3/2017,35XX S DR MARTIN LUTHER KING JR DR**,17.2,34.4,38.7,35.9,40.5,40.6,34.8,35.7,32.5,29.5,15.5,,,,,,,,,
