,Date.Sampled,Address,HCluster,X1st.Draw,X2nd.Draw,X3rd.Draw,X4th.Draw,X5th.Draw,X6th.Draw,X7th.Draw,X8th.Draw,X9th.Draw,X10th.Draw,X11th.Draw,longitude,latitude,raw_address,place_id
249,4/8/2017,"2049 W 21St St, Chicago, IL",4,6.92,8.25,8.17,8.51,10.0,26.5,30.8,28.8,32.6,24.0,10.9,-87.67780011603148,41.85375045,"{'house_number': '2049', 'road': 'West 21st Street', 'suburb': 'Lower West Side', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60608', 'country': 'United States', 'country_code': 'us'}",155895252
250,9/29/2017,"2074 W Berwyn Ave, Chicago, IL",2,3.8,4.7,6.8,9.6,17.0,19.0,22.0,23.0,17.0,11.0,7.0,-87.68129529059728,41.97790555466757,"{'house_number': '2042', 'road': 'West Berwyn Avenue', 'neighbourhood': 'Bowmanville', 'suburb': 'Lincoln Square', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",157223791
251,2/8/2020,"2037 W Bradley Pl, Chicago, IL",5,5.7,6.3,6.3,6.3,8.6,22.0,18.0,16.0,17.0,18.0,17.0,-87.68018484631777,41.94938145,"{'house_number': '2037', 'road': 'West Bradley Place', 'neighbourhood': 'Cuyler', 'suburb': 'North Center', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60618', 'country': 'United States', 'country_code': 'us'}",155996115
252,7/13/2021,"2019 W Chase Ave, Chicago, IL",4,5.36,6.69,6.59,6.57,7.36,17.1,17.0,15.9,14.0,13.6,3.18,-87.68134072421876,42.01384055,"{'house_number': '2019', 'road': 'West Chase Avenue', 'suburb': 'Rogers Park', 'city': 'Chicago', 'municipality': 'Rogers Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60645', 'country': 'United States', 'country_code': 'us'}",155793362
253,2/28/2017,"2085 W Evergreen Ave, Chicago, IL",2,8.54,21.4,22.6,19.8,17.6,16.2,14.8,16.5,19.4,19.1,10.3,-87.6795142988247,41.90589307701792,"{'house_number': '2057', 'road': 'West Evergreen Avenue', 'neighbourhood': 'Wicker Park', 'suburb': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60622', 'country': 'United States', 'country_code': 'us'}",155501688
254,2/28/2017,"2080 W Lunt Ave, Chicago, IL",2,3.01,3.17,3.79,4.38,3.91,3.89,4.22,5.09,7.22,11.2,2.19,-87.68332102096588,42.0091787,"{'house_number': '2080', 'road': 'West Lunt Avenue', 'suburb': 'West Ridge', 'city': 'Chicago', 'municipality': 'Rogers Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60645', 'country': 'United States', 'country_code': 'us'}",155749387
255,2/2/2022,"2028 W Ohio St, Chicago, IL",2,4.94,5.52,7.81,7.15,6.5,7.07,5.87,5.31,5.13,4.84,3.74,-87.6781852852324,41.89246325,"{'house_number': '2028', 'road': 'West Ohio Street', 'neighbourhood': 'Ukrainian Village', 'suburb': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60612', 'country': 'United States', 'country_code': 'us'}",155483491
256,10/22/2021,"2088 W Thomas St, Chicago, IL",2,11.0,13.4,14.0,15.2,15.8,16.0,15.4,17.0,20.5,18.7,2.91,-87.6788340232136,41.90142232336736,"{'house_number': '2040', 'road': 'West Thomas Street', 'neighbourhood': 'Ukrainian Village', 'suburb': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60622', 'country': 'United States', 'country_code': 'us'}",155912636
257,10/17/2018,"2017 W Willow St, Chicago, IL",2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-87.67819657394045,41.91374098419356,"{'house_number': '2015', 'road': 'West Willow Street', 'neighbourhood': 'Wicker Park', 'suburb': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60647', 'country': 'United States', 'country_code': 'us'}",155519365
258,2/27/2020,"2198 E 96Th St, Chicago, IL",1,22.9,33.1,31.8,26.6,27.6,25.5,23.8,20.1,14.2,10.1,8.98,-87.571173,41.720755,"{'house_number': '2176', 'road': 'East 96th Street', 'neighbourhood': 'Stony Island', 'suburb': 'South Deering', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",157651334
259,3/25/2017,"2110 N Hudson Ave, Chicago, IL",2,4.5,5.0,4.5,4.1,4.0,4.5,5.3,5.7,5.8,6.0,5.9,-87.64024775,41.9204713,"{'house_number': '2110', 'road': 'North Hudson Avenue', 'neighbourhood': 'Mid-North District', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",155836055
260,3/29/2022,"2186 S Drake Ave, Chicago, IL",2,2.5,4.8,7.8,6.05,6.67,5.2,3.1,2.16,2.09,1.72,1.89,-87.71375186751429,41.85234689141719,"{'house_number': '2140', 'road': 'South Drake Avenue', 'suburb': 'North Lawndale', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60623', 'country': 'United States', 'country_code': 'us'}",144549357
261,12/3/2016,"2170 W 110Th Pl, Chicago, IL",1,3.3,4.24,4.35,5.91,14.0,16.0,16.4,16.8,14.6,10.7,5.82,-87.67627827774646,41.69310948494429,"{'house_number': '2148', 'road': 'West 110th Place', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155423110
262,1/7/2017,"2142 W 110Th Pl, Chicago, IL",2,7.95,6.55,16.5,5.51,5.24,5.04,5.06,4.96,4.96,5.02,4.8,-87.6760984,41.69326685,"{'house_number': '2142', 'road': 'West 110th Place', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",156368063
263,3/24/2017,"2148 W 110Th St, Chicago, IL",1,4.96,8.34,8.78,9.96,9.72,11.2,10.9,10.4,9.8,9.22,3.78,-87.67609559581447,41.69432515,"{'house_number': '2146-2148', 'road': 'West 110th Street', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155420586
264,7/2/2019,"2135 W 115Th St, Chicago, IL",3,4.55,3.66,9.46,9.78,9.97,10.7,11.7,13.0,12.1,12.7,11.1,-87.67516548293735,41.68396909744374,"{'house_number': '2139', 'road': 'West 115th Street', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60406', 'country': 'United States', 'country_code': 'us'}",155475330
265,7/30/2021,"2180 W 118Th St, Chicago, IL",4,12.6,13.1,16.4,20.0,20.2,16.0,14.8,14.8,13.9,12.0,9.92,-87.67608209940809,41.67946595,"{'house_number': '2180', 'road': 'West 118th Street', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155404194
266,2/1/2022,"2166 W 19Th St, Chicago, IL",2,5.31,5.22,13.9,29.0,30.7,28.3,25.6,25.0,24.8,23.6,13.3,-87.67999079430302,41.85587199600675,"{'house_number': '2138', 'road': 'West 19th Street', 'suburb': 'Lower West Side', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60608', 'country': 'United States', 'country_code': 'us'}",155961417
267,5/17/2021,"2195 W 66Th St, Chicago, IL",2,2.28,2.58,4.33,4.13,3.89,3.59,3.65,3.98,4.41,4.57,2.44,-87.67724223781988,41.773765169903456,"{'house_number': '6601-6603', 'road': 'South Hamilton Avenue', 'neighbourhood': 'South Lynn', 'suburb': 'West Englewood', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60636', 'country': 'United States', 'country_code': 'us'}",156116785
268,2/3/2020,"2112 W 75Th Pl, Chicago, IL",1,4.18,5.5,9.07,11.5,11.1,10.7,10.3,10.3,9.06,7.22,3.66,-87.67619353031932,41.7571277,"{'house_number': '2112', 'road': 'West 75th Place', 'suburb': 'Auburn Gresham', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",156378014
269,4/6/2019,"2124 W 82Nd Pl, Chicago, IL",2,8.6,3.05,3.35,4.54,4.68,8.08,13.9,15.8,16.0,16.9,13.0,-87.67704535288497,41.74429945,"{'house_number': '2124', 'road': 'West 82nd Place', 'suburb': 'Auburn Gresham', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",155712657
270,1/25/2022,"2171 W Erie St, Chicago, IL",2,5.3,8.0,6.9,3.8,7.0,6.9,2.7,2.2,2.0,1.9,1.7,-87.68109971203248,41.89302957224504,"{'house_number': '2143', 'road': 'West Erie Street', 'neighbourhood': 'Ukrainian Village', 'suburb': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60612', 'country': 'United States', 'country_code': 'us'}",155927168
271,1/27/2017,"2149 W Pensacola Ave, Chicago, IL",4,2.91,4.8,5.84,6.43,6.98,7.49,7.29,6.18,4.94,3.63,0.5,-87.68190532843911,41.96041424420262,"{'house_number': '2111', 'road': 'West Pensacola Avenue', 'suburb': 'North Center', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60618', 'country': 'United States', 'country_code': 'us'}",156473281
272,7/14/2017,"2268 N Campbell Ave, Chicago, IL",3,11.0,12.0,12.0,12.0,17.0,24.0,26.0,25.0,23.0,21.0,11.0,-87.68944555697648,41.92289952789831,"{'house_number': '2240', 'road': 'North Campbell Avenue', 'neighbourhood': 'Bucktown', 'suburb': 'Logan Square', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60647', 'country': 'United States', 'country_code': 'us'}",155805533
273,9/6/2019,"2252 N Kildare Ave, Chicago, IL",5,14.9,12.9,12.5,15.2,15.4,16.5,20.8,23.7,23.6,21.8,28.4,-87.73430670620283,41.92227645,"{'house_number': '2252', 'road': 'North Kildare Avenue', 'police_beat': 'Beat 2522', 'suburb': 'Hermosa', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60641', 'country': 'United States', 'country_code': 'us'}",143730885
274,2/28/2022,"2216 N Lakewood Ave, Chicago, IL",2,3.2,3.06,3.69,4.56,5.22,12.7,16.7,19.6,18.9,14.9,11.2,-87.66089851429125,41.92227929573474,"{'house_number': '2200-2238', 'road': 'North Lakewood Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",156415083
275,10/28/2016,"2263 N Lakewood Ave, Chicago, IL",1,3.16,2.51,3.64,16.3,12.6,12.9,13.4,13.4,12.9,7.82,3.32,-87.66069932988623,41.92291494137538,"{'house_number': '2247-2255', 'road': 'North Lakewood Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",156111008
276,5/10/2018,"2261 N Lakewood Ave, Chicago, IL",1,9.31,8.68,9.21,9.71,11.6,13.7,22.1,37.7,36.6,38.0,9.58,-87.66069857730925,41.92289210455682,"{'house_number': '2247-2255', 'road': 'North Lakewood Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",156111008
277,11/17/2018,"2224 N Lawndale Ave, Chicago, IL",3,2.74,3.52,4.45,5.14,5.2,5.1,5.29,6.18,7.36,7.5,26.1,-87.71968673581617,41.921701,"{'house_number': '2224', 'road': 'North Lawndale Avenue', 'neighbourhood': 'Pacific Junction', 'suburb': 'Logan Square', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60618', 'country': 'United States', 'country_code': 'us'}",144638094
278,4/4/2022,"2218 N Magnolia Ave, Chicago, IL",2,3.91,4.82,5.66,6.31,7.19,7.7,8.14,8.62,8.32,9.0,5.95,-87.65989019792231,41.92227185,"{'house_number': '2218', 'road': 'North Magnolia Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",155669027
279,3/28/2022,"2259 N Rockwell Ave, Chicago, IL",3,7.45,9.04,9.91,27.7,36.3,36.5,35.0,26.9,20.7,18.3,15.1,-87.694916,42.0176244,"{'road': 'North Rockwell Avenue', 'suburb': 'West Ridge', 'city': 'Chicago', 'municipality': 'Rogers Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60645', 'country': 'United States', 'country_code': 'us'}",109778759
280,11/15/2021,"2287 W 110Th Pl, Chicago, IL",2,5.91,7.17,10.4,22.3,29.0,28.8,26.6,19.4,13.5,11.7,11.7,-87.67898459917879,41.69289442229108,"{'house_number': '2301', 'road': 'West 110th Place', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155420726
281,5/19/2021,"2261 W 69Th St, Chicago, IL",2,4.49,5.34,5.37,5.84,5.68,5.1,6.24,6.99,7.4,7.37,9.04,-87.68029766771149,41.768284410739206,"{'house_number': '2245', 'road': 'West 69th Street', 'suburb': 'Chicago Lawn', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60636', 'country': 'United States', 'country_code': 'us'}",155722077
282,1/28/2017,"2285 W Berwyn Ave, Chicago, IL",2,13.4,18.0,17.5,13.8,12.3,10.5,8.55,5.63,4.23,3.48,3.13,-87.68644696902462,41.97766756330701,"{'house_number': '2253', 'road': 'West Berwyn Avenue', 'neighbourhood': 'Bowmanville', 'suburb': 'Lincoln Square', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",155429121
283,8/24/2021,"2227 W Birchwood Ave, Chicago, IL",5,3.28,4.09,3.26,3.32,4.68,6.24,4.14,4.67,5.74,7.2,6.43,-87.68760493877551,42.01749165306123,"{'house_number': '2227', 'road': 'West Birchwood Avenue', 'suburb': 'West Ridge', 'city': 'Chicago', 'municipality': 'Rogers Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60645', 'country': 'United States', 'country_code': 'us'}",313585536
284,10/20/2016,"2262 W Estes Ave, Chicago, IL",4,3.58,5.18,5.85,5.48,5.0,5.06,8.3,13.4,14.4,14.3,10.1,-87.68733685915569,42.01113425160099,"{'house_number': '2232', 'road': 'West Estes Avenue', 'suburb': 'West Ridge', 'city': 'Chicago', 'municipality': 'Rogers Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60645', 'country': 'United States', 'country_code': 'us'}",156170453
285,10/28/2016,"2255 W Shakespeare Ave, Chicago, IL",4,6.94,8.34,8.42,8.66,12.9,25.1,21.0,21.8,27.3,17.1,7.43,-87.6847918,41.92057764,"{'house_number': '2121', 'road': 'North Oakley Avenue', 'neighbourhood': 'Bucktown', 'suburb': 'Logan Square', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60647', 'country': 'United States', 'country_code': 'us'}",155352596
286,3/9/2022,"2277 W Winnemac Ave, Chicago, IL",3,7.58,8.21,9.07,11.3,16.1,25.6,30.6,31.0,27.3,29.1,5.03,-87.68611086709814,41.97299679550861,"{'house_number': '2249', 'road': 'West Winnemac Avenue', 'neighbourhood': 'Bowmanville', 'suburb': 'Lincoln Square', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",155764947
287,11/30/2021,"2379 N Lakewood Ave, Chicago, IL",4,11.7,12.7,15.1,26.9,42.3,44.7,42.0,36.8,35.1,33.1,28.0,-87.6607502200713,41.92446104808887,"{'amenity': ""St. Mary's Home"", 'house_number': '2300', 'road': 'North Racine Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",155875523
288,2/18/2020,"2318 N Monticello Ave, Chicago, IL",3,45.6,26.5,5.46,5.35,4.54,3.85,3.68,3.38,3.3,3.08,2.91,-87.71845609941444,41.9233891,"{'house_number': '2318', 'road': 'North Monticello Avenue', 'neighbourhood': 'Pennock', 'suburb': 'Logan Square', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60647', 'country': 'United States', 'country_code': 'us'}",143846360
289,7/19/2021,"2390 N Normandy Ave, Chicago, IL",1,15.5,18.1,10.8,10.7,6.38,11.6,5.92,5.72,5.5,5.47,5.12,-87.7924976343887,41.922967300438,"{'house_number': '2358', 'road': 'North Normandy Avenue', 'police_beat': 'Beat 2512', 'suburb': 'Montclare', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60707', 'country': 'United States', 'country_code': 'us'}",144398084
290,2/19/2020,"2391 N Rutherford Ave, Chicago, IL",3,6.72,17.0,19.1,17.0,12.0,11.6,10.9,10.4,9.7,7.55,4.99,-87.79368171859558,41.92296099505851,"{'house_number': '2363', 'road': 'North Rutherford Avenue', 'police_beat': 'Beat 2512', 'suburb': 'Montclare', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60707', 'country': 'United States', 'country_code': 'us'}",143834821
291,3/19/2019,"2350 S Marshall Blvd, Chicago, IL",2,3.7,4.9,5.2,5.3,5.4,5.5,11.0,14.0,13.0,12.0,2.2,-87.69912015140932,41.84912951078293,"{'road': 'The Boulevards', 'suburb': 'North Lawndale', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60623', 'country': 'United States', 'country_code': 'us'}",290458713
292,2/24/2022,"2354 W 107Th St, Chicago, IL",2,9.5,8.8,11.0,11.0,10.0,20.0,23.0,16.0,15.0,18.0,2.6,-87.68067167416056,41.69914571819176,"{'house_number': '2344', 'road': 'West 107th Street', 'suburb': 'Beverly', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60655', 'country': 'United States', 'country_code': 'us'}",155420832
293,7/13/2021,"2338 W 110Th St, Chicago, IL",2,9.3,10.5,9.51,8.06,7.05,7.54,13.1,19.6,20.3,19.0,3.19,-87.67965895141508,41.69407689908183,"{'house_number': '2324', 'road': 'West 110th Street', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155386825
294,8/3/2021,"2313 W 116Th Pl, Chicago, IL",4,7.5,8.9,7.86,7.9,7.61,7.37,14.6,22.0,20.7,17.3,16.3,-87.67938673941897,41.68179975096192,"{'house_number': '11630', 'road': 'South Oakley Avenue', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60406', 'country': 'United States', 'country_code': 'us'}",155420855
295,11/26/2019,"2350 W 35Th Pl, Chicago, IL",2,0.5,0.5,1.66,1.77,1.14,0.5,0.5,0.5,0.5,0.5,0.5,-87.68314964928229,41.82938861187714,"{'house_number': '2312', 'road': 'West 35th Place', 'neighbourhood': 'Ducktown', 'suburb': 'McKinley Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60609', 'country': 'United States', 'country_code': 'us'}",155463854
296,10/14/2021,"2369 W 80Th St, Chicago, IL",3,4.4,5.5,8.4,7.9,7.4,7.4,7.1,7.0,7.4,7.1,4.0,-87.68154585626016,41.74822713364698,"{'house_number': '2327', 'road': 'West 80th Street', 'suburb': 'Ashburn', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60652', 'country': 'United States', 'country_code': 'us'}",155880020
